,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
1021,Just received my copy of Medical and Scientific Publishing @DocJasna! Be sure to check out chapter 20 on The Role of Social Media @dcron09 @joseph_linzey @umich_MJM #MedEd #SoMe #AcademicMedicine #MJM pic.twitter.com/ctclwEVuVT,Just received my copy of Medical and Scientific Publishing DocJasna! Be sure to check out chapter 20 on The Role of Social Media dcron09 joseph_linzey umich_MJM MedEd SoMe AcademicMedicine MJM ,0.17777777777777778,0.3185185185185185,0,1,1,0,0,Positive,Objective
1022,Even the Washington Redskins support Tag Days! Thanks @TMurphy_93 ! @GalensTagDays https://twitter.com/TMurphy_93/status/936734800265797633 …,Even the Washington Redskins support Tag Days! Thanks TMurphy_93 ! GalensTagDays ,0.25,0.2,0,1,1,0,0,Positive,Objective
1023,"Another @BehindTheKnife Mock Oral Session. This time the team covers Breast and Melanoma with guests, @MSabelMD and @VNikolian. #Breastcancer and #melanoma! Tough cases worth reviewing.  http://po.st/U6IfWS  pic.twitter.com/qfLiBIMW15","Another BehindTheKnife Mock Oral Session. This time the team covers Breast and Melanoma with guests, MSabelMD and VNikolian. Breastcancer and melanoma! Tough cases worth reviewing.   ",-0.04444444444444445,0.4666666666666667,0,1,0,1,0,Negative,Objective
1024,Great resource for authors! Best practices for responding to reviewers. Something infrequently taught but critical to peer-review process. https://twitter.com/bfry04/status/925788083991261184 …,Great resource for authors! Best practices for responding to reviewers. Something infrequently taught but critical to peer-review process. ,0.6666666666666666,0.6166666666666667,1,0,1,0,0,Positive,Subjective
1025,@a_mazurek9 @AlexanderZheut1 @Christine_Wu18 @UMichMedAdmiss @UMichSurgery @joseph_linzey @tjaffe @dcron09 @umichmedicine And here’s the link for more information on our students’ innovative research projects! http://www.michjmed.org/spotlight.html ,a_mazurek9 AlexanderZheut1 Christine_Wu18 UMichMedAdmiss UMichSurgery joseph_linzey tjaffe dcron09 umichmedicine And here’s the link for more information on our students’ innovative research projects! ,0.5625,0.75,1,0,1,0,0,Positive,Subjective
1026,"New from @umich_MJM: Research Spotlight, highlighting the interesting research our students and editors are pursuing during their time @umichmedicine. We’ll be tweeting out individual spotlights over the next few weeks so keep an 👀 out! #MedEd #MJM #ResearchSpotlight pic.twitter.com/Jfql6u8awm","New from umich_MJM: Research Spotlight, highlighting the interesting research our students and editors are pursuing during their time umichmedicine. We’ll be tweeting out individual spotlights over the next few weeks so keep an 👀 out! MedEd MJM ResearchSpotlight ",0.07727272727272727,0.2909090909090909,0,1,1,0,0,Positive,Objective
1027,"Follow up to #AASFC17 - PDF download of our chapter on ""Writing for Impact: how to prepare a journal article"" w/ @jdimick1  https://static1.squarespace.com/static/5854aaa044024321a353bb0d/t/5a14af7271c10b644be97217/1511305075667/WritingForImpact.PDF …Rest of the book here:  https://www.elsevier.com/books/medical-and-scientific-publishing/markovac/978-0-12-809969-8 … pic.twitter.com/bee4ucdOHr","Follow up to AASFC17 - PDF download of our chapter on ""Writing for Impact: how to prepare a journal article"" w/ jdimick1  Rest of the book here:   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1028,IN PRESS: Another #VisualAbstract from @UMichSurgery! Assessment of entrustment behaviors using provides a feasible approach to intraoperative assessment.  @VNikolian @LoupesLoveMD @georgoff @AnnaBoniakowski @JoeChurch20 @MinterWiscSurg @GSandhuSurgEd http://dx.doi.org/10.1016/j.amjsurg.2017.10.036 … pic.twitter.com/jO4jN5IKbw,IN PRESS: Another VisualAbstract from UMichSurgery! Assessment of entrustment behaviors using provides a feasible approach to intraoperative assessment.  VNikolian LoupesLoveMD georgoff AnnaBoniakowski JoeChurch20 MinterWiscSurg GSandhuSurgEd  ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1029,"Great to see this book on display! ""Medical and Scientific Publishing"" inspired by MJM and @UMMS_CC Academic Communication curriculum https://twitter.com/docjasna/status/929396375758036993 …","Great to see this book on display! ""Medical and Scientific Publishing"" inspired by MJM and UMMS_CC Academic Communication curriculum ",0.3333333333333333,0.25,0,1,1,0,0,Positive,Objective
1030,.@joseph_linzey representing MJM at #AAMC17 #LearnServeLead! https://twitter.com/umichmedadmiss/status/926592889802588165 …,.joseph_linzey representing MJM at AAMC17 LearnServeLead! ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1031,Wonderful work by @joseph_linzey @dcron09 @AlishaLussiez @MichaelEnglesbe et al. Check out the @umich_MJM! #AAMC17 https://twitter.com/umichmedadmiss/status/926592889802588165 …,Wonderful work by joseph_linzey dcron09 AlishaLussiez MichaelEnglesbe et al. Check out the umich_MJM! AAMC17 ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1032,Great to see our @umichmedicine students showcasing their Leadership & Innovation in #MedEd https://twitter.com/a_mazurek9/status/926588088196980743 …,Great to see our umichmedicine students showcasing their Leadership & Innovation in MedEd ,0.8,0.75,1,0,1,0,0,Positive,Subjective
1033,Awesome opportunity to see one of the #leaders and #best from @umichmedicine https://twitter.com/dcron09/status/925799329209765888 …,Awesome opportunity to see one of the leaders and best from umichmedicine ,1.0,0.65,1,0,1,0,0,Positive,Subjective
1034,"@UMich NEW: @umich has made it into another Big 10: The top 10 US institutions for scientific research, ranked by @nature :  http://michmed.org/eK850  pic.twitter.com/4JqXNJzUQz","UMich NEW: umich has made it into another Big 10: The top 10 US institutions for scientific research, ranked by nature :   ",0.21212121212121213,0.3515151515151516,0,1,1,0,0,Positive,Objective
1035,Happening right now! #UMSurgOlympics. Student run projects and skills competition. Amazing work and mentorship. pic.twitter.com/IXnBK6CYfs,Happening right now! UMSurgOlympics. Student run projects and skills competition. Amazing work and mentorship. ,0.4785714285714286,0.7178571428571429,1,0,1,0,0,Positive,Subjective
1036,Always blown away by our med student research projects! Intermittent preop opioid use as a hidden risk factor for prolonged postop use: pic.twitter.com/8ZmS4rCVQ6 – at University of Michigan Hospitals,Always blown away by our med student research projects! Intermittent preop opioid use as a hidden risk factor for prolonged postop use:  – at University of Michigan Hospitals,-0.16666666666666666,0.3333333333333333,0,1,0,1,0,Negative,Objective
1037,Awesome job @joseph_linzey @a_mazurek9 @KatherineHe2018 for their hard work in organizing such a great competition! #SurgOlympics https://twitter.com/umichsurgery/status/923510924367089669 …,Awesome job joseph_linzey a_mazurek9 KatherineHe2018 for their hard work in organizing such a great competition! SurgOlympics ,0.4270833333333333,0.6979166666666666,1,0,1,0,0,Positive,Subjective
1038,Our Publishing book advertised at #ACSCC17! @ElsevierConnect@umich_MJM @jdimick1 @AndrewMIbrahim @dcron09 pic.twitter.com/Kk3ux9A0S2,Our Publishing book advertised at ACSCC17! ElsevierConnectumich_MJM jdimick1 AndrewMIbrahim dcron09 ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1039,@dcron09 discussing opioid Rx variation by specialty and provider level @AmCollSurgeons @MichaelEnglesbe @waljeejenn #ACSCC17 #ACSMSP17 pic.twitter.com/Zo6ZhO4hwP,dcron09 discussing opioid Rx variation by specialty and provider level AmCollSurgeons MichaelEnglesbe waljeejenn ACSCC17 ACSMSP17 ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1040,Great to see the @UMichSurgery residents and students representing at #AASFC17! pic.twitter.com/WVB45h3Adx – at Medical Education and Telemedicine Building,Great to see the UMichSurgery residents and students representing at AASFC17!  – at Medical Education and Telemedicine Building,0.5,0.375,0,1,1,0,0,Positive,Objective
1041,Classmate @dcron09 wowing the crowd at #ACSMSP17 #ACSCC17 with his talk on postop opioid prescribing variation! @UMichSurgery pic.twitter.com/TW12MgDnk9,Classmate dcron09 wowing the crowd at ACSMSP17 ACSCC17 with his talk on postop opioid prescribing variation! UMichSurgery ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1042,Heading to San Diego for Frederick Coller Society meeting & @AmCollSurgeons congress. Will be sharing work on postop. #opioid prescribing pic.twitter.com/weVbVXFzBo,Heading to San Diego for Frederick Coller Society meeting & AmCollSurgeons congress. Will be sharing work on postop. opioid prescribing ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1043,Must-read resource 4 all in #MedEd. Inspired by our Academic Communication course. Incl. chapters from MJM Past &Current Editors & advisors https://twitter.com/scitechels/status/920768248865525760 …,Must-read resource 4 all in MedEd. Inspired by our Academic Communication course. Incl. chapters from MJM Past &Current Editors & advisors ,-0.08333333333333333,0.21666666666666667,0,1,0,1,0,Negative,Objective
1044,"""If you want to go fast, go alone. If you want to go far, go with others."" Excited for our new sign- Representing a legacy of collaboration! pic.twitter.com/kXhGK8P1or – at North Campus Child Care Center","""If you want to go fast, go alone. If you want to go far, go with others."" Excited for our new sign- Representing a legacy of collaboration!  – at North Campus Child Care Center",0.1490909090909091,0.5809090909090909,1,0,1,0,0,Positive,Subjective
1045,Must-read resource 4 all in #MedEd. Inspired by our Academic Communication course. Incl. chapters from MJM Past &Current Editors & advisors https://twitter.com/scitechels/status/920768248865525760 …,Must-read resource 4 all in MedEd. Inspired by our Academic Communication course. Incl. chapters from MJM Past &Current Editors & advisors ,-0.08333333333333333,0.21666666666666667,0,1,0,1,0,Negative,Objective
1046,Enjoyed contributing chapter-#SoMe in Academic Medicine-to this book w/ @tjaffe @joseph_linzey @VNikolian @AndrewMIbrahim. MustRead 4 #MedEd https://twitter.com/scitechels/status/920768248865525760 …,Enjoyed contributing chapter-SoMe in Academic Medicine-to this book w/ tjaffe joseph_linzey VNikolian AndrewMIbrahim. MustRead 4 MedEd ,0.25,0.35,0,1,1,0,0,Positive,Objective
1047,Our book is publishing soon! @mollyali @MichaelEnglesbe @umich_MJM @umichmedicine https://twitter.com/scitechels/status/920768248865525760 …,Our book is publishing soon! mollyali MichaelEnglesbe umich_MJM umichmedicine ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1048,Take a look at how some Michigan med students see the future of #medEd! We need to train #innovators and game-changers! #visualabstract pic.twitter.com/KwVzDW0FOY,Take a look at how some Michigan med students see the future of medEd! We need to train innovators and game-changers! visualabstract ,0.0,0.125,0,1,0,0,1,Neutral,Objective
1049,@umich_MJM indeed it is - we're following in pursuit! Important for authors to communicate research findings succinctly #VisualAbstract https://twitter.com/umich_MJM/status/916133079114305538 …,umich_MJM indeed it is - we're following in pursuit! Important for authors to communicate research findings succinctly VisualAbstract ,0.2,0.55,1,0,1,0,0,Positive,Subjective
1050,Come see how we started a Antimicrobial Stewardship Elective for Med StudsPoster 722 🙌🏾#GoBlue #IDWeek2017 pic.twitter.com/btAT4QOXxW,Come see how we started a Antimicrobial Stewardship Elective for Med StudsPoster 722 🙌🏾GoBlue IDWeek2017 ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1051,"1st #VisualAbstract @NZMedStudentJ? nice work,great to see our NZ colleagues adopting this 4 their successful med student-run journal #MedEd https://twitter.com/NZMedStudentJ/status/916108603269844994 …","1st VisualAbstract NZMedStudentJ? nice work,great to see our NZ colleagues adopting this 4 their successful med student-run journal MedEd ",0.675,0.975,1,0,1,0,0,Positive,Subjective
1052,Work from our co-Editor-in-Chief @dcron09 showing clinical & financial implications of preoperative opioid use https://twitter.com/annalsofsurgery/status/915902157727002624 …,Work from our co-Editor-in-Chief dcron09 showing clinical & financial implications of preoperative opioid use ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1053,@VisualAbstract Think E-Cigs might be safe alternative? New research suggests they may pose vascular risk. @visualabstract  http://dx.doi.org/10.3998/mjm.13761231.0001.105 … pic.twitter.com/0JbeEPeHqm,VisualAbstract Think E-Cigs might be safe alternative? New research suggests they may pose vascular risk. visualabstract   ,0.3181818181818182,0.4772727272727273,0,1,1,0,0,Positive,Objective
1054,"If you missed the medication takeback drive Saturday, here's another chance to dispose unused meds, including #opioids, on campus Tuesday https://twitter.com/UMichPharmacy/status/914872448004362240 …","If you missed the medication takeback drive Saturday, here's another chance to dispose unused meds, including opioids, on campus Tuesday ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1055,@VisualAbstract Think E-Cigs might be safe alternative? New research suggests they may pose vascular risk. @visualabstract  http://dx.doi.org/10.3998/mjm.13761231.0001.105 … pic.twitter.com/0JbeEPeHqm,VisualAbstract Think E-Cigs might be safe alternative? New research suggests they may pose vascular risk. visualabstract   ,0.3181818181818182,0.4772727272727273,0,1,1,0,0,Positive,Objective
1056,"E.g. From another takeback drive today, why we do this work:man was Rx'd 80 opioid tablets for appendectomy. Returned remaining 79 today! https://twitter.com/um_ihpi/status/914129851099025409 …","E.g. From another takeback drive today, why we do this work:man was Rx'd 80 opioid tablets for appendectomy. Returned remaining 79 today! ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1057,Exciting news by @umichmedicine @UMichResearch! Artificial placenta could disrupt care for premature babies http://labblog.uofmhealth.org/health-tech/artificial-placenta-rescues-premature-lambs-from-lung-failure …,Exciting news by umichmedicine UMichResearch! Artificial placenta could disrupt care for premature babies ,-0.1125,0.9,1,0,0,1,0,Negative,Subjective
1058,What happens with txp centers add new donor criteria? Two students found out #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0001.108 … @kraft_mb @Dan_Marcusa pic.twitter.com/pS9JFXl1R1,What happens with txp centers add new donor criteria? Two students found out VisualAbstract   kraft_mb Dan_Marcusa ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
1059,Small group sessions improve preclinical students' CXR interpretations! #MedEd #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0002.110 … pic.twitter.com/xz2pUuqXzv,Small group sessions improve preclinical students' CXR interpretations! MedEd VisualAbstract   ,-0.3125,0.4,0,1,0,1,0,Negative,Objective
1060,Calling all manuscript submissions! All @umichmedicine health professional students welcome to submit. Qs? ask @dcron09 or @joseph_linzey pic.twitter.com/fCH2k6VgOP,Calling all manuscript submissions! All umichmedicine health professional students welcome to submit. Qs? ask dcron09 or joseph_linzey ,0.45,0.5,0,1,1,0,0,Positive,Objective
1061,"""Great teams get excellent  results but also focus on *how* they get those results""  @napphd shows us how to improve our team dynamics pic.twitter.com/7NIsL7Xz1i – at North Campus Research Complex (NCRC)","""Great teams get excellent  results but also focus on *how* they get those results""  napphd shows us how to improve our team dynamics  – at North Campus Research Complex (NCRC)",0.5,0.7166666666666667,1,0,1,0,0,Positive,Subjective
1062,"How to advance your professional career. Don't be complacent. ""Be bold. Continue to build on your previous successes."" @joseph_linzey #MedEd pic.twitter.com/ScdhDm0YiC","How to advance your professional career. Don't be complacent. ""Be bold. Continue to build on your previous successes."" joseph_linzey MedEd ",0.0888888888888889,0.31111111111111106,0,1,1,0,0,Positive,Objective
1063,Our co-Editor-in-Chief & @TheJNS #SoMe editor inspiring @umichmedicine students about advancing one's academic med career through Twitter pic.twitter.com/DIURlquS5W,Our co-Editor-in-Chief & TheJNS SoMe editor inspiring umichmedicine students about advancing one's academic med career through Twitter ,0.25,0.5,0,1,1,0,0,Positive,Objective
1064,.@joseph_linzey giving @UMichMedAdmiss med student grand rounds RE his experience with social media in #MedEd pic.twitter.com/TbgyYN0eIR,.joseph_linzey giving UMichMedAdmiss med student grand rounds RE his experience with social media in MedEd ,0.26666666666666666,0.5333333333333333,1,0,1,0,0,Positive,Subjective
1065,"Great flow chart for students learning the peer review process, especially for our student peer-reviewers! https://twitter.com/C0PE/status/907605169394917376 …","Great flow chart for students learning the peer review process, especially for our student peer-reviewers! ",0.4,0.875,1,0,1,0,0,Positive,Subjective
1066,Congrats to @tjaffe on getting his M1 summer project from 2 years ago accepted! ER program directors snatch him up - he's a closer! pic.twitter.com/CFKQUH3P4d,Congrats to tjaffe on getting his M1 summer project from 2 years ago accepted! ER program directors snatch him up - he's a closer! ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1067,Dr. Mike Englesbe encourages Michigan Med students to Branch out. He shares his vision in this new #PointsOfBlue:  http://michmed.org/Egxq4  pic.twitter.com/rLsLDFLPSi,Dr. Mike Englesbe encourages Michigan Med students to Branch out. He shares his vision in this new PointsOfBlue:   ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
1068,.@UMich's top research ranking will be featured this month on the Stadium Boulevard Marquee.  http://myumi.ch/L4zkg  pic.twitter.com/jqFP9RB5TM,.UMich's top research ranking will be featured this month on the Stadium Boulevard Marquee.   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1069,Research opportunity @umichmedicine unparalleled. Had privilege of starting as undergraduate student. Inspired me to become academic surgeon https://twitter.com/UMichResearch/status/905422964505550848 …,Research opportunity umichmedicine unparalleled. Had privilege of starting as undergraduate student. Inspired me to become academic surgeon ,0.0,0.05,0,1,0,0,1,Neutral,Objective
1070,M3/M4 years = Branches for #GoBlueMed students. Dr. Eric Walford explains unique features in this #PointsOfBlue:  http://michmed.org/EPJ8d  pic.twitter.com/jgfoNoDyF5,M3/M4 years = Branches for GoBlueMed students. Dr. Eric Walford explains unique features in this PointsOfBlue:   ,0.375,1.0,1,0,1,0,0,Positive,Subjective
1071,How human tissue donation helps researchers churn basic science ideas into clinical innovations:  http://michmed.org/En9op  @UMichResearch pic.twitter.com/CXrl8qMY92,How human tissue donation helps researchers churn basic science ideas into clinical innovations:   UMichResearch ,0.0,0.1125,0,1,0,0,1,Neutral,Objective
1072,Humbled by a @MayoClinic patient's young son recreation of the ICU caring for his dad pic.twitter.com/XDBR41C1eg,Humbled by a MayoClinic patient's young son recreation of the ICU caring for his dad ,0.1,0.4,0,1,1,0,0,Positive,Objective
1073,Calling all manuscript submissions! All @umichmedicine health professional students welcome to submit. Qs? ask @dcron09 or @joseph_linzey pic.twitter.com/fCH2k6VgOP,Calling all manuscript submissions! All umichmedicine health professional students welcome to submit. Qs? ask dcron09 or joseph_linzey ,0.45,0.5,0,1,1,0,0,Positive,Objective
1074,Come on @UMichSurgery let's get those abstracts in and regain the lead! #GoBlue #ASC2018 https://twitter.com/umichsurgery/status/902317321338933249 …,Come on UMichSurgery let's get those abstracts in and regain the lead! GoBlue ASC2018 ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1075,"Proofs reviewed, excited for this Clinics of Colon & Rectal Surgery special edition to come into press soon! w/ @VNikolian #VisualAbstract pic.twitter.com/gQJ5n6cmz4","Proofs reviewed, excited for this Clinics of Colon & Rectal Surgery special edition to come into press soon! w/ VNikolian VisualAbstract ",0.4107142857142857,0.6607142857142857,1,0,1,0,0,Positive,Subjective
1076,"Thanks @MSabelMD for the engaging talk today on keys to an effective oral presentation.Know your aim&audience, limit text, use images #MedEd","Thanks MSabelMD for the engaging talk today on keys to an effective oral presentation.Know your aim&audience, limit text, use images MedEd",0.4000000000000001,0.5666666666666667,1,0,1,0,0,Positive,Subjective
1077,"My first pub was a humbling process, start to finish. Thank you to @jimdupree4 and all my mentors @michiganvalue @UM_IHPI for their guidance https://twitter.com/JAMASurgery/status/900387159739334657 …","My first pub was a humbling process, start to finish. Thank you to jimdupree4 and all my mentors michiganvalue UM_IHPI for their guidance ",0.25,0.3333333333333333,0,1,1,0,0,Positive,Objective
1078,"Pres Address: Surgical Mentorship: A Great Tradition, But Can We Do Better for the Next Generation?  http://bit.ly/2i6D6JG  #VisualAbstract pic.twitter.com/3rsWxKrDOi","Pres Address: Surgical Mentorship: A Great Tradition, But Can We Do Better for the Next Generation?   VisualAbstract ",0.43333333333333335,0.4166666666666667,0,1,1,0,0,Positive,Objective
1079,Congratulations to the 2017 Coller Society Fellows. Learn more about our department's society here:  http://www.collersociety.org/about-society  #UMSurgUpdates pic.twitter.com/7BXj8wPUO8,Congratulations to the 2017 Coller Society Fellows. Learn more about our department's society here:   UMSurgUpdates ,0.5,0.5,0,1,1,0,0,Positive,Objective
1080,All medical student researchers should practice this! Develop that elevator pitch. Harder than you'd think but critical skill! #MedEd https://twitter.com/umichmedicine/status/898566501610991616 …,All medical student researchers should practice this! Develop that elevator pitch. Harder than you'd think but critical skill! MedEd ,-0.03333333333333333,0.26666666666666666,0,1,0,1,0,Negative,Objective
1081,Small group sessions improve preclinical students' CXR interpretations! #MedEd #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0002.110 … pic.twitter.com/xz2pUuqXzv,Small group sessions improve preclinical students' CXR interpretations! MedEd VisualAbstract   ,-0.3125,0.4,0,1,0,1,0,Negative,Objective
1082,Evening session learning the process of manuscript review with Dr. Gemette from @UMichRadiology #MedEd #AcademicWriting pic.twitter.com/TxcAR2aeEE,Evening session learning the process of manuscript review with Dr. Gemette from UMichRadiology MedEd AcademicWriting ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1083,"Most #opioids unused after surgery. Must change how we Rx: Tailor to patient needs, set expectations, safe disposal.  http://ja.ma/2vPZ5uw  pic.twitter.com/P2Ft1av8Wc","Most opioids unused after surgery. Must change how we Rx: Tailor to patient needs, set expectations, safe disposal.   ",0.5,0.5,0,1,1,0,0,Positive,Objective
1084,#opioidcrisis focuses on post-op/post-injury but @michiganmedicine study finds #opioids overused in #migraine too: http://michmed.org/QJ9z1 ,opioidcrisis focuses on post-op/post-injury but michiganmedicine study finds opioids overused in migraine too: ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1085,"Thanks to our doctors, nurses, faculty, and staff, and our patients who entrust us with their care every day:  http://michmed.org/USNWR2017  pic.twitter.com/JI8lqmVn2q","Thanks to our doctors, nurses, faculty, and staff, and our patients who entrust us with their care every day:   ",0.2,0.2,0,1,1,0,0,Positive,Objective
1086,Such a great place to learn with incredible leaders and mentors. #GoBlue #LeadersandBest @umich_MJM @umichmedicine https://twitter.com/umichmedicine/status/894860761478070272 …,Such a great place to learn with incredible leaders and mentors. GoBlue LeadersandBest umich_MJM umichmedicine ,0.5666666666666668,0.7166666666666667,1,0,1,0,0,Positive,Subjective
1087,Even the most complex scientific writing can be clear & concise. E.g. Watson & Crick explain DNA in 1 pg. #MedEd  https://www.nature.com/nature/dna50/watsoncrick.pdf?foxtrotcallback=true … pic.twitter.com/XkoAjhS4fY,Even the most complex scientific writing can be clear & concise. E.g. Watson & Crick explain DNA in 1 pg. MedEd   ,0.1,0.4708333333333333,0,1,1,0,0,Positive,Objective
1088,@chang_tammy DOI:  https://doi.org/10.1089/tmj.2017.0022 …,chang_tammy DOI:  ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1089,There is untapped research potential in the waiting room of every clinic. #VisualAbstract Senior author @chang_tammy of UM Family Medicine. pic.twitter.com/v5fYzty3oF,There is untapped research potential in the waiting room of every clinic. VisualAbstract Senior author chang_tammy of UM Family Medicine. ,0.0,1.0,1,0,0,0,1,Neutral,Subjective
1090,#Umich students assess #scorecards and provide recommendations #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0001.113 … pic.twitter.com/APh8rEpvau,Umich students assess scorecards and provide recommendations VisualAbstract   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1091,Great to see SCRUBS Surgery Olympics producing quality work! Great job! @UMichSurgery @MichaelEnglesbe @a_mazurek9 @KatherineHe2018 https://twitter.com/AmirGhaferi/status/889645812237701122 …,Great to see SCRUBS Surgery Olympics producing quality work! Great job! UMichSurgery MichaelEnglesbe a_mazurek9 KatherineHe2018 ,1.0,0.75,1,0,1,0,0,Positive,Subjective
1092,Great new study led by @joseph_linzey! https://twitter.com/TheJNS/status/889514319267934208 …,Great new study led by joseph_linzey! ,0.4852272727272727,0.6022727272727273,1,0,1,0,0,Positive,Subjective
1093,Congratulations to our co-Editor-in-Chief @joseph_linzey on his invitation to serve as a #SoMe editor for @TheJNS! #MedEd https://twitter.com/joseph_linzey/status/885971762932068352 …,Congratulations to our co-Editor-in-Chief joseph_linzey on his invitation to serve as a SoMe editor for TheJNS! MedEd ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1094,@MHealthLab Exciting news from @umichmedicine docs on #ChronicPain . More research on pathyophys of pain needed to curb #opioidepidemic ! https://twitter.com/MHealthLab/status/888883610656395264 …,MHealthLab Exciting news from umichmedicine docs on ChronicPain . More research on pathyophys of pain needed to curb opioidepidemic ! ,0.4625,0.65,1,0,1,0,0,Positive,Subjective
1095,What happens with txp centers add new donor criteria? Two students found out #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0001.108 … @kraft_mb @Dan_Marcusa pic.twitter.com/pS9JFXl1R1,What happens with txp centers add new donor criteria? Two students found out VisualAbstract   kraft_mb Dan_Marcusa ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
1096,"""Visual Abstracts Are Changing How We Share Studies"" #VisualAbstract thoughtful write up from @TDAungst in @doximity  https://opmed.doximity.com/visual-abstracts-are-changing-how-we-share-studies-3ae38eea7e8a … pic.twitter.com/OSEexWqZxN","""Visual Abstracts Are Changing How We Share Studies"" VisualAbstract thoughtful write up from TDAungst in doximity   ",0.2,0.25,0,1,1,0,0,Positive,Objective
1097,@NZMedStudentJ @CheyHaran .Great to see! More med schools need these important #MedEd opportunities 4 their studs. To ⬆️ no.& quality of tmro's physician-scientists,NZMedStudentJ CheyHaran .Great to see! More med schools need these important MedEd opportunities 4 their studs. To ⬆️ no.& quality of tmro's physician-scientists,0.45,0.75,1,0,1,0,0,Positive,Subjective
1098,@NZMedStudentJ offering the same opportunities for NZ med students! https://twitter.com/umich_MJM/status/870402779747155968 …,NZMedStudentJ offering the same opportunities for NZ med students! ,0.0,0.125,0,1,0,0,1,Neutral,Objective
1099,The # of physician-scientists is decreasing rapidly. Here's one student's approach to fixing it. #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0001.112 … pic.twitter.com/xHpBy8Kinx,The  of physician-scientists is decreasing rapidly. Here's one student's approach to fixing it. VisualAbstract   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1100,#Research is an integral part of medicine. It should be stressed in #MedEd and continued throughout a physician's career. https://twitter.com/dgarmstrong/status/882339661854769156 …,Research is an integral part of medicine. It should be stressed in MedEd and continued throughout a physician's career. ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1101,"Combating the #OpioidEpidemic from @rhowMD & @MichaelEnglesbe. Limit Rx sizes, educate stakeholders #MedEd #surgery  http://quod.lib.umich.edu/m/mjm/13761231.0002.104/--combating-the-opioid-epidemic-after-surgery?rgn=main;view=fulltext … pic.twitter.com/mjCPBD7wVs","Combating the OpioidEpidemic from rhowMD & MichaelEnglesbe. Limit Rx sizes, educate stakeholders MedEd surgery   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1102,Helpful tips for reviewing papers - archive for future MJM sessions w/ new #medstuds? @dcron09 @joseph_linzey @umich_MJM #MedEd @Heart_BMJ https://twitter.com/heart_bmj/status/882193553698553857 …,Helpful tips for reviewing papers - archive for future MJM sessions w/ new medstuds? dcron09 joseph_linzey umich_MJM MedEd Heart_BMJ ,0.06818181818181818,0.2897727272727273,0,1,1,0,0,Positive,Objective
1103,"Goal of #MedEd initiatives like MJM! Start young academics early, teach writing,reviewing,editing in Med school @fischman_david @Heart_BMJ https://twitter.com/fischman_david/status/882203551061209089 …","Goal of MedEd initiatives like MJM! Start young academics early, teach writing,reviewing,editing in Med school fischman_david Heart_BMJ ",0.1,0.35,0,1,1,0,0,Positive,Objective
1104,@umichmedicine students investigate nutrition in the PICU @AndrewMIbrahim @dcron09 @joseph_linzey #VisualAbstract  http://dx.doi.org/10.3998/mjm.13761231.0001.110 … pic.twitter.com/t97GFtLnee,umichmedicine students investigate nutrition in the PICU AndrewMIbrahim dcron09 joseph_linzey VisualAbstract   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
